order_id,customer_id,customer_name,gender,age,city,state,region,product_category,product_name,quantity,unit_price,discount,sales,cost,profit,payment_method,order_date,delivery_date,rating,returned,sales_rep,email,phone,remarks,profit_margin,sales_after_discount,calculated_cost,delivery_days,age_group,order_year,order_month,month_name,order_day,day_name,quarter,week_number,username,domain,name_length
576,C526,Aditya,Male,27.59024064171123,Mumbai,MAHARASHTRA,East,Electronics,Phone,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,0.0,UPI,2025-09-23,2025-09-30,4.0,No,John,invalid_email,98765 43210,Late delivery,,0.0,0.0,7.0,Young,2025,9,September,23,Tuesday,3,39,invalid_email,,6
577,C526,Priya,Female,16.8125,Mumbai,MAHARASHTRA,West,electronics,Laptop,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-04-25,2025-04-26,3.0,No,John,invalid_email,+91-9876543210,Late delivery,,0.0,0.0,1.0,Teen,2025,4,April,25,Friday,2,17,invalid_email,,5
579,C217,Aditya,Male,40.0,Mumbai,MAHARASHTRA,East,Electronics,Phone,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,0.0,Cash,2025-12-01,2025-05-12,3.0,Yes,John,aditya@mail.com,98765 43210,,,0.0,0.0,-203.0,Adult,2025,12,December,1,Monday,4,49,aditya,mail.com,6
591,C734,Aditya,Male,27.59024064171123,Mumbai,MAHARASHTRA,West,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Credit Card,2025-02-23,2025-02-24,4.0,No,Sara,rahul@mail.com,+91-9876543210,,,0.0,0.0,1.0,Young,2025,2,February,23,Sunday,1,8,rahul,mail.com,6
593,C960,Aditya,Male,16.8125,Mumbai,MAHARASHTRA,West,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Cash,2025-10-19,2025-10-26,3.0326678765880217,No,John,aditya@mail.com,+91-9876543210,,,0.0,0.0,7.0,Teen,2025,10,October,19,Sunday,4,42,aditya,mail.com,6
596,C271,Aditya,Male,27.59024064171123,Mumbai,MAHARASHTRA,South,electronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Credit Card,2025-11-27,2025-12-03,5.0,No,John,invalid_email,98765 43210,,,0.0,0.0,6.0,Young,2025,11,November,27,Thursday,4,48,invalid_email,,6
605,C878,Sneha,Female,40.0,Mumbai,MAHARASHTRA,North,Eletronics,Laptop,1.7333831217326363,3314.69,10.0,5745.627699775952,0.0,999999.0,Credit Card,2025-03-07,2025-03-16,3.0326678765880217,Yes,Sara,sneha@mail.com,9876543210,,inf,0.0,-999999.0,9.0,Adult,2025,3,March,7,Friday,1,10,sneha,mail.com,5
608,C303,Aditya,Male,27.59024064171123,Mumbai,MAHARASHTRA,East,Electronics,Laptop,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-11-26,2025-12-06,4.0,No,Sara,invalid_email,98765 43210,Late delivery,,0.0,0.0,10.0,Young,2025,11,November,26,Wednesday,4,48,invalid_email,,6
609,C361,Neha,Female,16.8125,Mumbai,MAHARASHTRA,West,electronics,Laptop,1.0,2509.2257846153843,10.0,2509.2257846153843,0.0,0.0,Credit Card,2025-01-15,2025-01-17,1.0,No,Sara,invalid_email,+91-9876543210,Late delivery,,0.0,0.0,2.0,Teen,2025,1,January,15,Wednesday,1,3,invalid_email,,4
610,C719,Priya,Female,16.8125,Mumbai,MAHARASHTRA,West,Electronics,Phone,1.7333831217326363,2078.73,10.0,3603.235496639283,0.0,0.0,Credit Card,2025-03-15,2025-03-16,3.0,No,Sara,priya@mail.com,+91-9876543210,Late delivery,,0.0,0.0,1.0,Teen,2025,3,March,15,Saturday,1,11,priya,mail.com,5
613,C290,Amit,Male,27.59024064171123,Mumbai,MAHARASHTRA,East,Electronics,Phone,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,882.0429010448679,0.0,Credit Card,2025-01-08,2025-01-13,1.0,No,John,amit@mail.com,+91-9876543210,,,0.0,0.0,5.0,Young,2025,1,January,8,Wednesday,1,2,amit,mail.com,4
619,C375,Sneha,Female,27.59024064171123,Mumbai,MAHARASHTRA,East,electronics,Laptop,1.7333831217326363,3399.51,10.0,5892.653256161315,0.0,0.0,UPI,2025-12-14,2025-12-20,3.0326678765880217,Yes,John,invalid_email,9876543210,Late delivery,,0.0,0.0,6.0,Young,2025,12,December,14,Sunday,4,50,invalid_email,,5
622,C400,Rahul,Male,18.0,Mumbai,MAHARASHTRA,West,electronics,Mouse,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,0.0,Credit Card,2025-12-05,2025-12-13,5.0,Yes,John,invalid_email,+91-9876543210,,,0.0,0.0,8.0,Teen,2025,12,December,5,Friday,4,49,invalid_email,,5
627,C618,Neha,Female,16.8125,Mumbai,MAHARASHTRA,South,Electronics,Phone,1.7333831217326363,2148.68,0.0,3724.4856460044807,0.0,999999.0,Credit Card,2025-09-09,2025-09-15,4.0,No,John,neha@mail.com,98765 43210,,inf,0.0,-999999.0,6.0,Teen,2025,9,September,9,Tuesday,3,37,neha,mail.com,4
630,C723,Priya,Female,16.8125,Mumbai,MAHARASHTRA,South,Eletronics,Laptop,1.7333831217326363,4428.25,34.767299448867114,7675.853808812547,0.0,0.0,Credit Card,2025-09-22,2025-08-23,1.0,Yes,John,rahul@mail.com,98765 43210,,,0.0,0.0,-30.0,Teen,2025,9,September,22,Monday,3,39,rahul,mail.com,5
631,C723,Aditya,Male,52.0,Mumbai,MAHARASHTRA,West,Electronics,Phone,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,UPI,2025-07-23,2025-07-28,4.0,Yes,John,rahul@mail.com,98765 43210,Late delivery,,0.0,0.0,5.0,Middle Age,2025,7,July,23,Wednesday,3,30,rahul,mail.com,6
644,C738,Priya,Female,48.0,Mumbai,MAHARASHTRA,East,electronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Credit Card,2025-05-01,2025-04-10,4.0,No,John,invalid_email,+91-9876543210,,,0.0,0.0,-21.0,Middle Age,2025,5,May,1,Thursday,2,18,invalid_email,,5
651,C656,Priya,Female,37.0,Mumbai,MAHARASHTRA,West,Eletronics,Laptop,1.7333831217326363,3810.55,20.0,6605.1430545182975,0.0,0.0,Cash,2025-05-15,2025-05-20,2.0,Yes,Sara,priya@mail.com,9876543210,,,0.0,0.0,5.0,Adult,2025,5,May,15,Thursday,2,20,priya,mail.com,5
655,C312,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,North,Eletronics,Laptop,1.7333831217326363,564.54,10.0,978.5641075429425,0.0,0.0,Cash,2025-11-22,2025-11-24,3.0,Yes,John,neha@mail.com,9876543210,Late delivery,,0.0,0.0,2.0,Young,2025,11,November,22,Saturday,4,47,neha,mail.com,5
660,C705,Sneha,Female,40.0,Mumbai,MAHARASHTRA,North,electronics,Laptop,1.0,2509.2257846153843,34.767299448867114,2509.2257846153843,0.0,0.0,Credit Card,2025-04-20,2025-04-23,5.0,Yes,John,invalid_email,+91-9876543210,,,0.0,0.0,3.0,Adult,2025,4,April,20,Sunday,2,16,invalid_email,,5
661,C705,Amit,Male,58.0,Mumbai,MAHARASHTRA,North,Eletronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,882.0429010448679,0.0,Credit Card,2025-06-14,2025-06-20,3.0,Yes,John,invalid_email,9876543210,,,0.0,0.0,6.0,Middle Age,2025,6,June,14,Saturday,2,24,invalid_email,,4
662,C705,Priya,Female,16.8125,Mumbai,MAHARASHTRA,North,Electronics,Laptop,8.0,2509.2257846153843,20.0,20073.806276923075,0.0,0.0,Credit Card,2025-01-28,2025-01-30,4.0,Yes,Sara,invalid_email,9876543210,,,0.0,0.0,2.0,Teen,2025,1,January,28,Tuesday,1,5,invalid_email,,5
666,C374,Neha,Female,31.0,Mumbai,MAHARASHTRA,West,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,882.0429010448679,0.0,Credit Card,2025-05-23,2025-05-31,3.0,No,John,invalid_email,98765 43210,,,0.0,0.0,8.0,Adult,2025,5,May,23,Friday,2,21,invalid_email,,4
669,C820,Amit,Male,57.0,Mumbai,MAHARASHTRA,West,electronics,Laptop,1.7333831217326363,1271.51,10.0,2204.0139731142644,0.0,0.0,Credit Card,2025-12-02,2025-12-11,3.0,Yes,Sara,invalid_email,9876543210,Late delivery,,0.0,0.0,9.0,Middle Age,2025,12,December,2,Tuesday,4,49,invalid_email,,4
673,C824,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,South,electronics,Laptop,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,999999.0,Credit Card,2025-10-25,2025-10-28,4.0,Yes,John,invalid_email,98765 43210,,inf,0.0,-999999.0,3.0,Young,2025,10,October,25,Saturday,4,43,invalid_email,,5
686,C637,Neha,Female,16.8125,Mumbai,MAHARASHTRA,North,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Credit Card,2025-02-28,2025-03-01,2.0,No,Sara,invalid_email,98765 43210,,,0.0,0.0,1.0,Teen,2025,2,February,28,Friday,1,9,invalid_email,,4
703,C577,Sneha,Female,16.8125,Mumbai,MAHARASHTRA,East,electronics,Phone,4.0,2509.2257846153843,0.0,10036.903138461537,0.0,999999.0,Credit Card,2025-04-16,2025-04-25,5.0,No,Sara,sneha@mail.com,98765 43210,Late delivery,inf,0.0,-999999.0,9.0,Teen,2025,4,April,16,Wednesday,2,16,sneha,mail.com,5
716,C909,Amit,Male,21.0,Mumbai,MAHARASHTRA,North,Eletronics,Mouse,1.7333831217326363,1368.94,20.0,2372.8974906646754,0.0,0.0,UPI,2025-03-25,2025-03-11,3.0326678765880217,Yes,John,amit@mail.com,9876543210,,,0.0,0.0,-14.0,Young,2025,3,March,25,Tuesday,1,13,amit,mail.com,4
730,C585,Aditya,Male,16.8125,Mumbai,MAHARASHTRA,South,Eletronics,Phone,1.7333831217326363,3736.38,20.0,6476.578028379387,0.0,999999.0,Cash,2025-06-13,2025-06-22,1.0,Yes,John,invalid_email,9876543210,,inf,0.0,-999999.0,9.0,Teen,2025,6,June,13,Friday,2,24,invalid_email,,6
733,C735,Aditya,Male,16.8125,Mumbai,MAHARASHTRA,East,Electronics,Mouse,10.0,2509.2257846153843,10.0,25092.257846153843,0.0,0.0,UPI,2025-07-21,2025-06-21,2.0,No,John,aditya@mail.com,9876543210,,,0.0,0.0,-30.0,Teen,2025,7,July,21,Monday,3,30,aditya,mail.com,6
737,C189,Neha,Female,16.8125,Mumbai,MAHARASHTRA,West,Eletronics,Laptop,9.0,2509.2257846153843,20.0,22583.03206153846,0.0,0.0,Cash,2025-06-10,2025-06-20,2.0,Yes,Sara,invalid_email,9876543210,,,0.0,0.0,10.0,Teen,2025,6,June,10,Tuesday,2,24,invalid_email,,4
743,C315,Amit,Male,33.0,Mumbai,MAHARASHTRA,West,electronics,Laptop,1.0,2509.2257846153843,34.767299448867114,2509.2257846153843,0.0,0.0,Credit Card,2025-10-20,2025-10-28,3.0326678765880217,No,Sara,invalid_email,9876543210,Late delivery,,0.0,0.0,8.0,Adult,2025,10,October,20,Monday,4,43,invalid_email,,4
750,C235,Priya,Female,22.0,Mumbai,MAHARASHTRA,East,Electronics,Phone,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,999999.0,UPI,2025-08-19,2025-08-22,5.0,No,John,amit@mail.com,+91-9876543210,,inf,0.0,-999999.0,3.0,Young,2025,8,August,19,Tuesday,3,34,amit,mail.com,5
755,C813,Aditya,Male,16.8125,Mumbai,MAHARASHTRA,North,Electronics,Phone,6.0,2509.2257846153843,34.767299448867114,15055.354707692306,0.0,0.0,Credit Card,2025-04-26,2025-03-18,2.0,Yes,Sara,aditya@mail.com,98765 43210,Late delivery,,0.0,0.0,-39.0,Teen,2025,4,April,26,Saturday,2,17,aditya,mail.com,6
759,C813,Aditya,Male,27.59024064171123,Mumbai,MAHARASHTRA,East,Eletronics,Phone,1.7333831217326363,2393.12,34.767299448867114,4148.1938162808065,0.0,0.0,Cash,2025-07-14,2025-07-21,4.0,No,Sara,invalid_email,+91-9876543210,Late delivery,,0.0,0.0,7.0,Young,2025,7,July,14,Monday,3,29,invalid_email,,6
761,C813,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,South,Eletronics,Phone,5.0,2509.2257846153843,0.0,12546.128923076922,0.0,999999.0,Credit Card,2025-07-13,2025-07-18,2.0,No,Sara,priya@mail.com,98765 43210,Late delivery,inf,0.0,-999999.0,5.0,Young,2025,7,July,13,Sunday,3,28,priya,mail.com,5
763,C110,Priya,Female,55.0,Mumbai,MAHARASHTRA,East,Electronics,Mouse,10.0,2509.2257846153843,20.0,25092.257846153843,0.0,999999.0,Cash,2025-01-19,2025-01-23,1.0,No,Sara,priya@mail.com,9876543210,,inf,0.0,-999999.0,4.0,Middle Age,2025,1,January,19,Sunday,1,3,priya,mail.com,5
766,C358,Aditya,Male,16.8125,Mumbai,MAHARASHTRA,South,Eletronics,Phone,2.0,2509.2257846153843,5.0,5018.451569230769,0.0,0.0,Credit Card,2025-12-21,2025-12-25,1.0,No,John,aditya@mail.com,98765 43210,,,0.0,0.0,4.0,Teen,2025,12,December,21,Sunday,4,51,aditya,mail.com,6
768,C741,Neha,Female,16.8125,Mumbai,MAHARASHTRA,South,electronics,Phone,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-06-22,2025-06-24,3.0,No,John,neha@mail.com,+91-9876543210,,,0.0,0.0,2.0,Teen,2025,6,June,22,Sunday,2,25,neha,mail.com,4
770,C995,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,North,electronics,Mouse,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,999999.0,Cash,2025-12-25,2026-01-02,3.0,No,Sara,invalid_email,98765 43210,Late delivery,inf,0.0,-999999.0,8.0,Young,2025,12,December,25,Thursday,4,52,invalid_email,,5
771,C249,Amit,Male,16.8125,Mumbai,MAHARASHTRA,South,electronics,Laptop,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,999999.0,UPI,2025-01-26,2025-01-28,4.0,No,Sara,invalid_email,+91-9876543210,,inf,0.0,-999999.0,2.0,Teen,2025,1,January,26,Sunday,1,4,invalid_email,,4
773,C919,Aditya,Male,27.59024064171123,Mumbai,MAHARASHTRA,West,Electronics,Laptop,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,882.0429010448679,0.0,Credit Card,2025-10-18,2025-10-15,1.0,Yes,John,aditya@mail.com,9876543210,,,0.0,0.0,-3.0,Young,2025,10,October,18,Saturday,4,42,aditya,mail.com,6
777,C562,Priya,Female,16.8125,Mumbai,MAHARASHTRA,West,Eletronics,Phone,9.0,2509.2257846153843,34.767299448867114,22583.03206153846,0.0,0.0,UPI,2025-08-15,2025-08-21,4.0,Yes,Sara,priya@mail.com,98765 43210,Late delivery,,0.0,0.0,6.0,Teen,2025,8,August,15,Friday,3,33,priya,mail.com,5
786,C172,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,West,electronics,Phone,10.0,2509.2257846153843,20.0,25092.257846153843,0.0,999999.0,Cash,2025-01-20,2025-01-29,4.0,No,Sara,invalid_email,+91-9876543210,,inf,0.0,-999999.0,9.0,Young,2025,1,January,20,Monday,1,4,invalid_email,,5
791,C541,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,East,Electronics,Laptop,1.7333831217326363,2501.06,34.767299448867114,4335.295190440627,0.0,0.0,UPI,2025-12-24,2025-12-27,3.0,Yes,John,amit@mail.com,+91-9876543210,,,0.0,0.0,3.0,Young,2025,12,December,24,Wednesday,4,52,amit,mail.com,5
795,C514,Sneha,Female,27.59024064171123,Mumbai,MAHARASHTRA,North,Electronics,Phone,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,0.0,Cash,2025-05-17,2025-05-22,3.0,Yes,Sara,invalid_email,98765 43210,Late delivery,,0.0,0.0,5.0,Young,2025,5,May,17,Saturday,2,20,invalid_email,,5
801,C806,Amit,Male,16.8125,Mumbai,MAHARASHTRA,East,Electronics,Phone,1.7333831217326363,3800.08,20.0,6586.994533233757,0.0,999999.0,Credit Card,2025-08-26,2025-09-05,2.0,Yes,John,invalid_email,9876543210,,inf,0.0,-999999.0,10.0,Teen,2025,8,August,26,Tuesday,3,35,invalid_email,,4
804,C154,Aditya,Male,27.59024064171123,Mumbai,MAHARASHTRA,North,Electronics,Laptop,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,0.0,Cash,2025-11-26,2025-12-05,1.0,Yes,Sara,aditya@mail.com,98765 43210,Late delivery,,0.0,0.0,9.0,Young,2025,11,November,26,Wednesday,4,48,aditya,mail.com,6
816,C182,Priya,Female,41.0,Mumbai,MAHARASHTRA,East,Electronics,Laptop,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,0.0,0.0,Credit Card,2025-08-08,2025-01-24,5.0,Yes,Sara,priya@mail.com,98765 43210,,,0.0,0.0,-196.0,Adult,2025,8,August,8,Friday,3,32,priya,mail.com,5
827,C951,Amit,Male,25.0,Mumbai,MAHARASHTRA,South,Eletronics,Laptop,1.7333831217326363,4370.4,5.0,7575.577595220313,0.0,0.0,UPI,2025-01-08,2025-01-18,1.0,Yes,Sara,invalid_email,9876543210,Late delivery,,0.0,0.0,10.0,Young,2025,1,January,8,Wednesday,1,2,invalid_email,,4
828,C951,Priya,Female,56.0,Mumbai,MAHARASHTRA,South,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Credit Card,2025-03-05,2025-03-09,4.0,Yes,John,invalid_email,98765 43210,Late delivery,,0.0,0.0,4.0,Middle Age,2025,3,March,5,Wednesday,1,10,invalid_email,,5
830,C981,Amit,Male,16.8125,Mumbai,MAHARASHTRA,East,Eletronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Credit Card,2025-01-26,2025-01-10,4.0,Yes,John,invalid_email,98765 43210,Late delivery,inf,0.0,-999999.0,-16.0,Teen,2025,1,January,26,Sunday,1,4,invalid_email,,4
832,C340,Rahul,Male,57.0,Mumbai,MAHARASHTRA,East,Eletronics,Phone,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,0.0,Credit Card,2025-05-12,2025-05-18,5.0,No,Sara,invalid_email,+91-9876543210,,,0.0,0.0,6.0,Middle Age,2025,5,May,12,Monday,2,20,invalid_email,,5
836,C504,Sneha,Female,16.8125,Mumbai,MAHARASHTRA,East,electronics,Phone,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Cash,2025-08-08,2025-08-15,1.0,Yes,Sara,invalid_email,9876543210,,,0.0,0.0,7.0,Teen,2025,8,August,8,Friday,3,32,invalid_email,,5
841,C223,Neha,Female,27.59024064171123,Mumbai,MAHARASHTRA,West,electronics,Mouse,8.0,2509.2257846153843,34.767299448867114,20073.806276923075,0.0,999999.0,UPI,2025-04-09,2025-04-12,1.0,Yes,Sara,invalid_email,9876543210,Late delivery,inf,0.0,-999999.0,3.0,Young,2025,4,April,9,Wednesday,2,15,invalid_email,,4
842,C475,Amit,Male,27.59024064171123,Mumbai,MAHARASHTRA,North,electronics,Mouse,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,0.0,Credit Card,2025-11-09,2025-11-16,3.0,No,Sara,invalid_email,+91-9876543210,Late delivery,,0.0,0.0,7.0,Young,2025,11,November,9,Sunday,4,45,invalid_email,,4
845,C676,Rahul,Male,16.8125,Mumbai,MAHARASHTRA,South,Electronics,Mouse,1.7333831217326363,3421.57,0.0,5930.891687826736,0.0,0.0,UPI,2025-02-02,2025-02-03,1.0,No,John,invalid_email,98765 43210,Late delivery,,0.0,0.0,1.0,Teen,2025,2,February,2,Sunday,1,5,invalid_email,,5
851,C213,Priya,Female,34.0,Mumbai,MAHARASHTRA,East,Eletronics,Phone,1.7333831217326363,3049.84,20.0,5286.5411799850635,0.0,999999.0,Cash,2025-05-15,2025-05-17,5.0,Yes,Sara,priya@mail.com,9876543210,Late delivery,inf,0.0,-999999.0,2.0,Adult,2025,5,May,15,Thursday,2,20,priya,mail.com,5
852,C213,Sneha,Female,27.59024064171123,Mumbai,MAHARASHTRA,East,Electronics,Mouse,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,999999.0,Cash,2025-05-26,2025-05-17,5.0,Yes,Sara,sneha@mail.com,9876543210,Late delivery,inf,0.0,-999999.0,-9.0,Young,2025,5,May,26,Monday,2,22,sneha,mail.com,5
859,C164,Priya,Female,55.0,Mumbai,MAHARASHTRA,East,electronics,Mouse,1.7333831217326363,4573.59,5.0,7927.783711725168,0.0,0.0,UPI,2025-05-09,2025-05-11,5.0,Yes,Sara,priya@mail.com,9876543210,,,0.0,0.0,2.0,Middle Age,2025,5,May,9,Friday,2,19,priya,mail.com,5
869,C766,Rahul,Male,27.59024064171123,Mumbai,MAHARASHTRA,West,electronics,Laptop,2.0,2509.2257846153843,5.0,5018.451569230769,0.0,0.0,Credit Card,2025-09-15,2025-09-20,2.0,Yes,John,invalid_email,98765 43210,Late delivery,,0.0,0.0,5.0,Young,2025,9,September,15,Monday,3,38,invalid_email,,5
870,C743,Sneha,Female,27.59024064171123,Mumbai,MAHARASHTRA,East,Eletronics,Laptop,1.7333831217326363,4148.82,5.0,7191.494563106796,882.0429010448679,999999.0,Cash,2025-02-27,2025-03-09,4.0,No,Sara,sneha@mail.com,98765 43210,Late delivery,inf,0.0,-999999.0,10.0,Young,2025,2,February,27,Thursday,1,9,sneha,mail.com,5
874,C743,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,North,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Credit Card,2025-02-20,2025-03-01,5.0,Yes,John,invalid_email,9876543210,Late delivery,inf,0.0,-999999.0,9.0,Young,2025,2,February,20,Thursday,1,8,invalid_email,,5
877,C743,Aditya,Male,27.59024064171123,Mumbai,MAHARASHTRA,South,Electronics,Mouse,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,0.0,Cash,2025-10-16,2025-10-21,4.0,Yes,Sara,invalid_email,9876543210,,,0.0,0.0,5.0,Young,2025,10,October,16,Thursday,4,42,invalid_email,,6
885,C602,Neha,Female,27.59024064171123,Mumbai,MAHARASHTRA,North,Electronics,Laptop,1.7333831217326363,432.01,10.0,748.8388424197162,0.0,0.0,Credit Card,2025-04-04,2025-04-14,4.0,No,John,neha@mail.com,98765 43210,,,0.0,0.0,10.0,Young,2025,4,April,4,Friday,2,14,neha,mail.com,4
890,C716,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,South,Electronics,Phone,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,0.0,0.0,UPI,2025-01-27,2025-02-03,2.0,No,John,invalid_email,9876543210,Late delivery,,0.0,0.0,7.0,Young,2025,1,January,27,Monday,1,5,invalid_email,,5
892,C716,Priya,Female,27.59024064171123,Mumbai,MAHARASHTRA,North,Eletronics,Mouse,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,0.0,Credit Card,2025-09-19,2025-09-21,2.0,Yes,John,priya@mail.com,9876543210,,,0.0,0.0,2.0,Young,2025,9,September,19,Friday,3,38,priya,mail.com,5
895,C826,Rahul,Male,27.59024064171123,Mumbai,MAHARASHTRA,North,Electronics,Laptop,1.7333831217326363,2506.61,10.0,4344.915466766243,0.0,0.0,Credit Card,2025-12-05,2025-12-07,4.0,No,John,rahul@mail.com,98765 43210,Late delivery,,0.0,0.0,2.0,Young,2025,12,December,5,Friday,4,49,rahul,mail.com,5
896,C194,Rahul,Male,48.0,Mumbai,MAHARASHTRA,North,Eletronics,Phone,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-02-11,2025-12-07,3.0,No,John,rahul@mail.com,98765 43210,Late delivery,,0.0,0.0,299.0,Middle Age,2025,2,February,11,Tuesday,1,7,rahul,mail.com,5
908,C416,Amit,Male,52.0,Mumbai,MAHARASHTRA,South,electronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,UPI,2025-09-03,2025-09-09,1.0,Yes,John,invalid_email,+91-9876543210,,,0.0,0.0,6.0,Middle Age,2025,9,September,3,Wednesday,3,36,invalid_email,,4
911,C610,Amit,Male,27.59024064171123,Mumbai,MAHARASHTRA,West,electronics,Mouse,1.7333831217326363,1699.25,5.0,2945.4512696041825,0.0,0.0,Credit Card,2025-11-05,2025-11-09,3.0326678765880217,Yes,John,invalid_email,98765 43210,,,0.0,0.0,4.0,Young,2025,11,November,5,Wednesday,4,45,invalid_email,,4
914,C721,Sneha,Female,16.8125,Mumbai,MAHARASHTRA,East,Eletronics,Phone,1.7333831217326363,1078.79,0.0,1869.9563778939507,0.0,0.0,UPI,2025-10-28,2025-11-02,4.0,Yes,John,sneha@mail.com,98765 43210,,,0.0,0.0,5.0,Teen,2025,10,October,28,Tuesday,4,44,sneha,mail.com,5
915,C401,Rahul,Male,58.0,Mumbai,MAHARASHTRA,South,Electronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Credit Card,2025-09-27,2025-09-28,3.0326678765880217,Yes,Sara,rahul@mail.com,+91-9876543210,,,0.0,0.0,1.0,Middle Age,2025,9,September,27,Saturday,3,39,rahul,mail.com,5
916,C344,Rahul,Male,27.59024064171123,Mumbai,MAHARASHTRA,North,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-08-16,2025-09-28,4.0,No,Sara,rahul@mail.com,98765 43210,,,0.0,0.0,43.0,Young,2025,8,August,16,Saturday,3,33,rahul,mail.com,5
933,C524,Amit,Male,16.8125,Mumbai,MAHARASHTRA,West,Eletronics,Phone,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,882.0429010448679,999999.0,Credit Card,2025-02-26,2025-03-04,1.0,Yes,Sara,amit@mail.com,+91-9876543210,Late delivery,inf,0.0,-999999.0,6.0,Teen,2025,2,February,26,Wednesday,1,9,amit,mail.com,4
944,C544,Neha,Female,53.0,Mumbai,MAHARASHTRA,West,Eletronics,Mouse,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,882.0429010448679,0.0,Credit Card,2025-01-01,2025-01-05,2.0,No,John,invalid_email,98765 43210,Late delivery,,0.0,0.0,4.0,Middle Age,2025,1,January,1,Wednesday,1,1,invalid_email,,4
953,C985,Amit,Male,58.0,Mumbai,MAHARASHTRA,West,Eletronics,Mouse,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,0.0,UPI,2025-06-28,2025-07-06,2.0,Yes,John,amit@mail.com,9876543210,,,0.0,0.0,8.0,Middle Age,2025,6,June,28,Saturday,2,26,amit,mail.com,4
954,C985,Priya,Female,48.0,Mumbai,MAHARASHTRA,West,Eletronics,Phone,1.7333831217326363,3120.23,5.0,5408.554017923824,0.0,999999.0,Cash,2025-08-27,2025-08-29,1.0,No,Sara,invalid_email,98765 43210,,inf,0.0,-999999.0,2.0,Middle Age,2025,8,August,27,Wednesday,3,35,invalid_email,,5
